"Number","User","Date Submitted","Country","Source URL","Device","Browser","OS","Hotjar User ID","What is stopping you from making a booking?","Tags for: What is stopping you from making a booking?"
"86","f736e6a5","2023-07-26 03:14:47","Hong Kong","https://be.synxis.com/?_ga=2.265320975.1897083671.1690336190-996448705.1690336190&adult=2&arrive=2023-07-28&chain=21615&child=1&currency=SGD&depart=2023-07-31&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Windows 10","f736e6a5-e8fa-52aa-b9cc-1dfb9aa88f4a","i need one bedroom villa, seems like dont have",""
"85","c6123abb","2023-07-26 02:42:32","Singapore","https://be.synxis.com/?_ga=2.243947597.931719857.1690337010-340899799.1690337010&_gl=1*1c9324k*_ga*MzQwODk5Nzk5LjE2OTAzMzcwMTA.*_ga_17FEFTYEYR*MTY5MDMzNzAxNC4xLjAuMTY5MDMzNzAxNC4wLjAuMA..*_ga_KHJQN8MFLN*MTY5MDMzNzAxNC4xLjAuMTY5MDMzNzAxNC4wLjAuMA..&adult=1&arrive=2023-07-26&chain=21615&child=0&currency=SGD&depart=2023-07-27&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Windows 10","c6123abb-b049-57b2-ab80-326f2f3a851a","does it come with complimentary parking",""
"84","280822f9","2023-07-25 08:41:54","Singapore","https://be.synxis.com/?_ga=2.149567218.55933892.1690274405-121381618.1690274403&adult=2&arrive=2023-10-21&chain=21615&child=0&currency=SGD&depart=2023-10-22&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 115.0.0","Windows 10","280822f9-4456-50e8-9321-785cb12ca1aa","dog friendly room",""
"83","0fee5583","2023-07-24 10:44:37","Singapore","https://be.synxis.com/?_ga=2.268242570.506304605.1690190953-216993651.1690190953&adult=2,2,2&arrive=2023-11-14&chain=21615&child=1,0,0&childages=,,&currency=SGD&depart=2023-11-18&hotel=76624&level=hotel&locale=en-US&rooms=3","desktop","Chrome 114.0.0","Mac OS X 10.15.7","0fee5583-7516-57a1-9549-5da7a0f5e8c4","Hi, I am looking to book few rooms, do you have any offer with discounted price and free cancellation?",""
"82","d12313a2","2023-07-23 03:48:15","Australia","https://be.synxis.com/sign-up?activityid&adult=1&arrive=2023-07-23&chain=21615&child=0&childages=&children=0&config=lead+days&currency=SGD&depart=2023-07-24&error&errorCode&hotel=76624&level=hotel&locale=en-US&redirectOnError&rooms=1&sbe_ic&sbe_ri=0&token=30303132317e6d4a2f35576268373358422b387935306e4d6538423641743262645176574e4b556b58516a2f33374237774c6c326959344a5a4b5578786556467a616659674c6d7174624d7849484f592f43695845743370596c2b44724139462b794430373651674a33724853366c664854533242463758674d623648724577463258464b50506b6270344a7252764d456e74743545312f79683158454b444d68573449396b4552636670783854566669726b70676378654846746631514e6434656f516c50","desktop","Edge 114.0.1823","Windows 10","d12313a2-6aa5-5888-98d8-8d1d42da8496","I cant sign into the member program",""
"81","be52a649","2023-07-22 14:24:06","India","https://be.synxis.com/?_ga=2.91813786.1493297771.1690026344-392192601.1690026344&adult=2&arrive=2023-11-01&chain=21615&child=1&childages=11&currency=INR&depart=2023-11-06&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Edge 114.0.1823","Windows 10","be52a649-ceb4-561b-9881-65ebecefc878","The price is too high and far from city",""
"80","45c5c968","2023-07-21 07:25:50","Australia","https://be.synxis.com/?adult=5&arrive=2024-02-29&chain=21615&child=0&config=meta&currency=AUD&depart=2024-03-02&filter=META&hotel=76624&level=hotel&locale=en-US&rooms=1&src=goog_organic&start=availresults&utm_campaign=google-hpa-76624&utm_content=localuniversal_29-02-2024_2_76624_AU_desktop_selected___organic&utm_medium=channel_connect&utm_source=google-hpa","desktop","Chrome 114.0.0","Windows 10","45c5c968-d18a-5ae4-bb59-bd8393b021cb","5 people one bed hello",""
"79","a22f268e","2023-07-15 06:46:39","Singapore","https://be.synxis.com/?adult=2&arrive=2023-08-26&chain=21615&child=0&currency=SGD&depart=2023-08-27&filter=META&gclid=CjwKCAjw5MOlBhBTEiwAAJ8e1gPHbdmg6zdHr7jJHsUJB7ydUU_xEp_awJmknZ0x6PyTy3Gs_Paf2RoCKhEQAvD_BwE&gclsrc=ds&hotel=76624&level=chain&locale=en-US&rate=ADV30,BFRRO&rooms=1&utm_campaign=MetaI/O&utm_content=SG&utm_medium=LocalUniversal&utm_source=GoogleHPA&wh_token=050d6688-6f60-4bc7-bfd9-1d51fe607b62-208663-332844","desktop","Safari 13.0.4","Mac OS X 10.15.2","a22f268e-3588-57de-bf29-8fa944ac7be3","Price",""
"78","d035cd19","2023-07-14 18:57:48","Singapore","https://be.synxis.com/?_ga=2.134323698.2059657773.1689360136-1043096285.1689252470&adult=2&arrive=2023-08-08&chain=21615&child=0&currency=SGD&depart=2023-08-10&hotel=76624&level=hotel&locale=en-US&promo=EDM&rooms=1","desktop","Chrome 114.0.0","Windows 10","d035cd19-e5ca-51e6-9334-24c47f49aeaf","How do I use the Special offer code from MOE",""
"77","1e5d334a","2023-07-14 16:53:05","United States","https://be.synxis.com/?_ga=2.106807491.1988690857.1689353011-227513832.1689353011&adult=1,2&arrive=2023-12-27&chain=21615&child=0,0&childages=,&currency=SGD&depart=2023-12-31&hotel=76624&level=hotel&locale=en-US&rooms=2","desktop","Chrome 114.0.0","Windows 10","1e5d334a-54ac-5125-bae6-024b5b2c826a","i dont' want to be a member",""
"76","b2837b28","2023-07-14 02:10:46","Singapore","https://be.synxis.com/?_ga=2.245591748.1128560196.1689300454-1932871261.1689300453&adult=2&arrive=2023-09-01&chain=21615&child=2&childages=|&currency=SGD&depart=2023-09-03&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 110.0.0","Windows 10","b2837b28-300a-5ee2-8bc1-544468d4ce8c","booking using corporates rate",""
"75","b9df808e","2023-07-13 06:51:17","Singapore","https://be.synxis.com/?_ga=2.141157234.1745046634.1689230017-1861016402.1689230016&adult=3&arrive=2023-08-09&chain=21615&child=0&currency=SGD&depart=2023-08-10&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Windows 10","b9df808e-7d7f-5d3f-8542-655bad1e3092","I am to know whether I can bring my dog in",""
"74","def3612d","2023-07-13 06:29:40","United States","https://be.synxis.com/?adult=1&arrive=2023-07-13&chain=21615&child=0&currency=SGD&depart=2023-07-14&hotel=76624&level=chain&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Mac OS X 10.15.7","def3612d-1b88-5854-9de9-b85675ccb99d","waiting for email reply",""
"73","ea710d9f","2023-07-13 04:44:31","Singapore","https://be.synxis.com/?_ga=2.263815756.1303261661.1689222780-2010405793.1689222780&adult=2&arrive=2023-09-02&chain=21615&child=0&currency=SGD&depart=2023-09-03&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Windows 10","ea710d9f-535f-5c3c-9f09-7ab04bba2b42","expensive",""
"72","580984ec","2023-07-12 10:54:19","Singapore","https://be.synxis.com/?_ga=2.202320210.2104877107.1689159116-2027528763.1689159116&adult=1&arrive=2023-07-29&chain=21615&child=0&currency=SGD&depart=2023-07-30&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Edge 114.0.1823","Windows 10","580984ec-73a6-52da-b592-35ebaee1626e","Price",""
"71","6bc62f27","2023-07-12 07:02:58","Singapore","https://be.synxis.com/?_ga=2.174301093.661902017.1689145293-1596935690.1689145293&_gl=1*1d1lx3*_ga*MTU5NjkzNTY5MC4xNjg5MTQ1Mjkz*_ga_17FEFTYEYR*MTY4OTE0NTI5Mi4xLjEuMTY4OTE0NTMwMi4wLjAuMA..*_ga_KHJQN8MFLN*MTY4OTE0NTI5Mi4xLjEuMTY4OTE0NTMwMi4wLjAuMA..&adult=1&arrive=2023-07-12&chain=21615&child=0&currency=SGD&depart=2023-07-13&hotel=76624&level=chain&locale=en-US&rooms=1","desktop","Safari 16.5","Mac OS X 10.15.7","6bc62f27-eb5e-5655-99f5-b1606bf2496c","price",""
"70","86686e2e","2023-07-11 04:44:18","Singapore","https://be.synxis.com/?adult=1&arrive=2023-07-11&chain=21615&child=0&currency=SGD&depart=2023-07-12&hotel=76624&level=chain&locale=en-US&rooms=1","desktop","Edge 114.0.1823","Windows 10","86686e2e-9b26-5620-9869-c38531225b2f","Rates high",""
"69","b2432b35","2023-07-10 09:34:44","Singapore","https://be.synxis.com/?_ga=2.3344240.1581219747.1688981578-1215749076.1688981578&adult=2&arrive=2023-07-15&chain=21615&child=0&currency=SGD&depart=2023-07-16&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Windows 10","b2432b35-0e61-5e0d-887b-23f608b3aee1","Expensive",""
"68","cdb7ac67","2023-07-07 04:55:36","Singapore","https://be.synxis.com/?_ga=2.50456746.226938069.1688651464-1364486464.1688651464&adult=1&arrive=2023-07-18&chain=21615&child=0&currency=SGD&depart=2023-07-20&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Mac OS X 10.15.7","cdb7ac67-fb96-5a16-b461-9085df95ba54","hi i would iike to book a room with a pet, what room should i choose

pet is a shiba inu, 10kg",""
"67","f9347b70","2023-07-06 09:35:13","Singapore","https://be.synxis.com/?_ga=2.122200450.866050812.1688635635-1426227968.1688635635&adult=1&arrive=2023-07-22&chain=21615&child=0&currency=SGD&depart=2023-07-23&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Windows 10","f9347b70-607d-5f64-b6ab-5911788aed96","special offer for family with kids",""
"66","236022e2","2023-07-06 06:14:17","Singapore","https://be.synxis.com/?_ga=2.19268728.1722918727.1688614206-699669102.1688614206&adult=2&arrive=2023-11-02&chain=21615&child=0&currency=SGD&depart=2023-11-04&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Windows 10","236022e2-4084-5752-a9e9-f8058f6004cc","how many sofa are there at Family Suite?",""
"65","5054d3c7","2023-07-06 04:05:22","Thailand","https://be.synxis.com/?_ga=2.154013693.478611163.1688615380-1050011658.1688615379&adult=3&arrive=2023-07-11&chain=21615&child=1&currency=SGD&depart=2023-07-14&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Windows 10","5054d3c7-dfbf-547a-8868-f82dcbec2af6","Price",""
"64","fe1b65e8","2023-07-04 03:46:47","Australia","https://be.synxis.com/?adult=2&arrive=2023-09-19&chain=21615&child=0&currency=AUD&depart=2023-09-23&hotel=76624&level=chain&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Windows 10","fe1b65e8-c183-5397-b3e0-9667e09b9a1b","Waiting on response to an email that I can maintain the same room across 2 bookings",""
"63","6a4d625b","2023-07-02 07:43:41","New Zealand","https://be.synxis.com/?_ga=2.240138570.851227925.1688283632-1219395924.1676972247&adult=2&arrive=2023-09-12&chain=21615&child=2&childages=|&currency=SGD&depart=2023-09-15&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Windows 10","6a4d625b-0709-5e4b-9905-38146fee534e","I am looking for 1 bedroom, 2 adults and 2 13 year old children - twins",""
"62","b005dbfd","2023-06-30 08:09:46","Singapore","https://be.synxis.com/addons?_ga=2.151424057.1640131791.1688111880-1824574753.1688111880&adult=2&arrive=2023-07-28&chain=21615&child=0&currency=SGD&depart=2023-07-29&hotel=76624&level=hotel&locale=en-US&rooms=1&sbe_rc=MWNhMzM2NjYtNDVmYy00YjhkLTg3YzEtYjY5NWUyMTc5NjUw","desktop","Edge 114.0.1823","Windows 10","b005dbfd-97c3-5cb4-a65a-9fc51c2a87c3","where is the promo for romantic escapade? cant seem to find it",""
"61","51461b1d","2023-06-27 11:39:24","United Kingdom","https://be.synxis.com/?_ga=2.82910495.869832194.1687725901-96465892.1686831767&adult=2&arrive=2023-07-20&chain=21615&child=1&childages=5&currency=GBP&depart=2023-07-23&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Mac OS X 10.15.7","51461b1d-3aab-57f7-a986-afd4fd787e07","lack of options for a childs bed in the room, we need a bed, not a cot",""
"60","08a69c8a","2023-06-23 04:03:52","New Zealand","https://be.synxis.com/?adult=2&arrive=2023-09-14&chain=21615&child=0&config=meta&currency=NZD&depart=2023-09-18&filter=META&hotel=76624&level=hotel&locale=en-US&rooms=1&src=goog_organic&start=availresults&utm_campaign=google-hpa-76624&utm_content=mapresults_14-09-2023_4_76624_NZ_desktop_selected___organic&utm_medium=channel_connect&utm_source=google-hpa","desktop","Chrome 114.0.0","Windows 10","08a69c8a-a924-5cde-abd4-5503e7f79af7","signing up",""
"59","4e47edc2","2023-06-17 19:44:04","Czechia","https://be.synxis.com/?_ga=2.258877450.108084515.1681956618-81738794.1677551521&_gl=1*ihcmd2*_ga*ODE3Mzg3OTQuMTY3NzU1MTUyMQ..*_ga_KHJQN8MFLN*MTY4MTk1NjYxNy45MC4wLjE2ODE5NTY2MTcuMC4wLjA.*_ga_9M0H4JQ8VZ*MTY4MTk1NjYxNy4yMC4wLjE2ODE5NTY2MTcuMC4wLjA.&adult=2&arrive=2023-07-13&chain=21615&child=0&currency=SGD&depart=2023-07-17&hotel=76624&level=chain&locale=en-US&rooms=1&utm_campaign=members-welcome-email&utm_medium=email&utm_source=newsletter","desktop","Safari 14.1.1","Mac OS X 10.15.7","4e47edc2-1722-55c2-94e1-6d0922d02b54","how much are taxes and charges on top of the rate?
and breakfast?",""
"58","ccbd767e","2023-06-16 10:07:58","Singapore","https://be.synxis.com/?_ga=2.215648023.1069586714.1686909741-640940439.1686909741&adult=2&arrive=2023-07-02&chain=21615&child=0&currency=SGD&depart=2023-07-04&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 113.0.0","Mac OS X 10.15.7","ccbd767e-3667-5381-a97f-b2dc7b838a07","expensive",""
"57","3f98eb99","2023-06-15 03:03:07","Singapore","https://be.synxis.com/?_ga=2.94281501.1230827047.1686795656-1820832376.1686795656&adult=1&arrive=2023-11-18&chain=21615&child=0&currency=SGD&depart=2023-11-19&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Mac OS X 10.15.7","3f98eb99-d126-5292-b953-3dc815e2504e","Wondering if corporate rates is cheaper than member rates",""
"56","9e5f05cc","2023-06-14 04:20:48","United States","https://be.synxis.com/?_ga=2.8413109.1077121282.1686715165-766520263.1686715165&adult=1,2&arrive=2023-07-19&chain=21615&child=1,1&childages=,&currency=SGD&depart=2023-07-23&hotel=76624&level=hotel&locale=en-US&rooms=2","desktop","Chrome 113.0.0","Windows 10","9e5f05cc-c5c5-5df3-b72d-6ee5ba15a96f","i need to rooms but they dont have options",""
"55","653769ea","2023-06-13 12:37:06","United Kingdom","https://be.synxis.com/?adult=2&arrive=2023-08-06&chain=21615&child=0&currency=GBP&depart=2023-08-10&filter=META&gclid=EAIaIQobChMIz6GbiqDA_wIVj6hoCR1r0woIEAoYASAAEgIakvD_BwE&gclsrc=ds&hotel=76624&level=chain&locale=en-US&rate=ADV30,BFRRO,PROLIM&rooms=1&utm_campaign=MetaI/O&utm_content=GB&utm_medium=LocalUniversal&utm_source=GoogleHPA&wh_token=05e53c8b-14df-43d2-bb53-d3b80d86e3a1-208663-332844","desktop","Chrome 114.0.0","Windows 10","653769ea-3de8-51e3-8a95-9b6a308c79a5","price",""
"54","ccf4f183","2023-06-13 05:33:38","South Korea","https://be.synxis.com/?adult=2&arrive=2023-08-09&chain=21615&child=0&config=meta&currency=KRW&depart=2023-08-13&filter=META&hotel=76624&level=hotel&locale=en-US&rooms=1&src=goog_organic&start=availresults&utm_campaign=google-hpa-76624&utm_content=localuniversal_09-08-2023_4_76624_KR_desktop_selected___organic&utm_medium=channel_connect&utm_source=google-hpa","desktop","Chrome 114.0.0","Windows 10","ccf4f183-44df-5e7f-8517-5c02a64982ef","is there connecting room?",""
"53","e505c1e0","2023-06-12 13:39:02","Singapore","https://be.synxis.com/reservation-list?_ga=2.39737507.1292947491.1686577081-2024811653.1686577081&_gl=1*uoz5ww*_ga*MjAyNDgxMTY1My4xNjg2NTc3MDgx*_ga_17FEFTYEYR*MTY4NjU3NzA4MS4xLjAuMTY4NjU3NzA4MS4wLjAuMA..*_ga_KHJQN8MFLN*MTY4NjU3NzA4MS4xLjAuMTY4NjU3NzA4MS4wLjAuMA..&adult=1&arrive=2023-06-12&chain=21615&child=0&currency=SGD&depart=2023-06-13&hotel=76624&level=hotel&locale=en-US&rooms=1&utm_campaign=members-login&utm_medium=link&utm_source=top-nav-menu","desktop","Chrome 112.0.0","Windows 10","e505c1e0-be9e-5e43-8e17-1856d9bdbb6c","price increase",""
"52","276788a0","2023-06-12 08:41:00","India","https://be.synxis.com/?_ga=2.191246563.815823923.1686549950-1786026109.1686549950&adult=2&arrive=2023-07-13&chain=21615&child=1&currency=SGD&depart=2023-07-17&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Windows 10","276788a0-6bc6-5752-9c30-3ac0103d32d8","Hi",""
"51","1e4dcc41","2023-06-11 11:12:11","Singapore","https://be.synxis.com/?_ga=2.188644320.977819591.1686481008-317867786.1686481008&adult=2&arrive=2023-06-24&chain=21615&child=0&currency=SGD&depart=2023-06-26&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Windows 10","1e4dcc41-26e0-539e-9459-e11c564ef927","is rabbit allow?",""
"50","b624bee9","2023-06-09 08:19:26","Taiwan","https://be.synxis.com/?_ga=2.28986687.280728040.1686298601-850514200.1686298601&adult=2&arrive=2023-12-28&chain=21615&child=2&childages=|&currency=SGD&depart=2023-12-30&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Windows 10","b624bee9-f43f-5354-8c75-0af7ffd3aa54","I'm finding special codes",""
"49","af58c679","2023-06-08 02:50:57","Singapore","https://be.synxis.com/?_ga=2.70571088.1756872595.1686192400-1470014154.1686020014&_gl=1*778aeb*_ga*MTQ3MDAxNDE1NC4xNjg2MDIwMDE0*_ga_KHJQN8MFLN*MTY4NjE5MjM5OS4yLjEuMTY4NjE5MjQxNi4wLjAuMA..*_ga_9M0H4JQ8VZ*MTY4NjE5MjQxNi4xLjAuMTY4NjE5MjQxNi4wLjAuMA..&adult=1&arrive=2023-06-15&chain=21615&child=0&currency=SGD&depart=2023-06-17&hotel=76624&level=chain&locale=en-US&rooms=1&utm_campaign=members-programme&utm_medium=website&utm_source=programme-landing-page","desktop","Edge 114.0.1823","Windows 10","af58c679-4f80-5cfd-9e34-d03f1703d40e","breakfast",""
"48","52dd0423","2023-06-05 04:18:37","United States","https://be.synxis.com/checkout?_ga=2.258972874.1157232965.1685935797-1542374278.1685935797&adult=2&arrive=2023-09-19&chain=21615&child=0&currency=SGD&depart=2023-09-22&hotel=76624&level=hotel&locale=en-US&rooms=1&sbe_rc=MWE5YWJhZDItYmI0Ny00NGJhLTkzMmMtMTVlMGE0MmY1MmZm","desktop","Chrome 112.0.0","Mac OS X 10.15.7","52dd0423-a24c-5973-a34e-9fb03b43578a","Cancel Policy
Non Refundable and Non Cancellation.",""
"47","c1d09194","2023-06-05 03:45:16","South Korea","https://be.synxis.com/?_ga=2.16569330.517976409.1685933714-1306607679.1685933714&_gl=1*76l1as*_ga*MTMwNjYwNzY3OS4xNjg1OTMzNzE0*_ga_KHJQN8MFLN*MTY4NTkzMzcxMy4xLjAuMTY4NTkzMzcxMy4wLjAuMA..*_ga_17FEFTYEYR*MTY4NTkzMzcxNC4xLjAuMTY4NTkzMzcxNC4wLjAuMA..&adult=2&arrive=2023-07-07&chain=21615&child=0&currency=SGD&depart=2023-07-09&hotel=76624&level=hotel&locale=en-US&rooms=1&sbe_rc=YjVmNzRmODctNmU3My00NTRkLTkxZDAtMjM4ZTY1ZDMyODk5","desktop","Chrome 113.0.0","Windows 10","c1d09194-d734-591a-a29a-a63943c4b64f","Hi there",""
"46","d3a18206","2023-06-03 15:29:00","Singapore","https://be.synxis.com/?_ga=2.147804724.2094957250.1685718382-1602382989.1685718382&adult=2,2&arrive=2024-02-10&chain=21615&child=1,0&childages=,&currency=SGD&depart=2024-02-12&hotel=76624&level=hotel&locale=en-US&rooms=2","desktop","Chrome 113.0.0","Windows 10","d3a18206-622f-5334-a3d7-4f99c1222993","hi",""
"45","17454bae","2023-06-01 14:43:51","Singapore","https://be.synxis.com/?_ga=2.254164168.1110492105.1685630481-1971184570.1685630481&adult=1&arrive=2023-06-01&chain=21615&child=0&currency=SGD&depart=2023-06-02&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 113.0.0","Windows 10","17454bae-9798-5da1-a79c-410002a2e04a","my wallet",""
"44","f4d35c9a","2023-06-01 08:49:46","Japan","https://be.synxis.com/?adult=2&arrive=2023-06-11&chain=21615&child=0&currency=JPY&depart=2023-06-12&filter=META&gclid=CPGokoLYof8CFYe0vAodQzwDkA&gclsrc=ds&hotel=76624&level=chain&locale=en-US&rate=BFRRO&rooms=1&utm_campaign=MetaI/O&utm_content=JP&utm_medium=FBL&utm_source=GoogleHPA&wh_token=858f2970-e517-47c8-9365-db6c605e477a-208663-332844","desktop","Chrome 113.0.0","Windows 10","f4d35c9a-706f-5fef-86a3-2684b7339960","Capacity 4 ?",""
"43","52e98b5a","2023-06-01 06:52:02","Singapore","https://be.synxis.com/?_ga=2.10385141.1970147444.1685602150-1692798071.1685602150&_gl=1*1e30kkf*_ga*MTY5Mjc5ODA3MS4xNjg1NjAyMTUw*_ga_17FEFTYEYR*MTY4NTYwMjE1MC4xLjEuMTY4NTYwMjI0Mi4wLjAuMA..*_ga_KHJQN8MFLN*MTY4NTYwMjE1MC4xLjEuMTY4NTYwMjI0Mi4wLjAuMA..&adult=1&arrive=2023-06-01&chain=21615&child=0&currency=SGD&depart=2023-06-02&hotel=76624&level=hotel&locale=en-US&promo=PROWKD&rooms=1","desktop","Chrome 113.0.0","Windows 10","52e98b5a-ed33-54f6-9e07-17a716942402","want to book 1 night but cannot",""
"42","3a722b5d","2023-05-31 20:04:47","Nepal","https://be.synxis.com/?_ga=2.233507806.1707602208.1685563331-981857144.1685563331&adult=2&arrive=2023-06-06&chain=21615&child=2&childages=|&currency=SGD&depart=2023-06-07&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Safari 15.3","Mac OS X 10.15.7","3a722b5d-1b4b-5cd1-9ad9-88bf4b638d4b","is there a room with a 1 and a half bathroom?",""
"41","f18997fb","2023-05-31 05:56:09","Singapore","https://be.synxis.com/?_ga=2.234740125.249044421.1685502789-547209393.1685502789&adult=1,1&arrive=2023-06-29&chain=21615&child=1,1&childages=,&currency=SGD&depart=2023-07-02&hotel=76624&level=hotel&locale=en-US&rooms=2","desktop","Chrome 113.0.0","Windows 10","f18997fb-17e7-53ed-be0b-17a6b7cddc18","this fucking dialog box asshole",""
"40","56e5d6e9","2023-05-29 08:08:06","Singapore","https://be.synxis.com/?adult=2&arrive=2023-06-09&chain=21615&child=0&currency=SGD&depart=2023-06-10&filter=META&gclid=CNO25o6Jmv8CFQvmjgodiFUOVw&gclsrc=ds&hotel=76624&level=chain&locale=en-US&rate=PROLIM,BFRRO&rooms=1&utm_campaign=MetaI/O&utm_content=SG&utm_medium=FBL&utm_source=GoogleHPA&wh_token=6cfc91a3-bb8a-4034-bedb-a269947e4455-208663-332844","desktop","Edge 113.0.1774","Windows 10","56e5d6e9-8bcb-5429-b902-a7df46e37bb3","expensive!!!",""
"39","c8e61544","2023-05-22 07:00:27","Singapore","https://be.synxis.com/?_ga=2.16838905.1399946380.1684727866-1246932877.1684727865&adult=2&arrive=2023-06-17&chain=21615&child=0&currency=SGD&depart=2023-06-18&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 113.0.0","Windows 10","c8e61544-6deb-565c-a48d-d813e8c43046","can i see the private pool?",""
"38","31e91143","2023-05-21 07:21:04","Philippines","https://be.synxis.com/?_ga=2.208431250.1402593500.1684645780-1370547972.1684645780&_gl=1*11tj2nw*_ga*MTM3MDU0Nzk3Mi4xNjg0NjQ1Nzgw*_ga_17FEFTYEYR*MTY4NDY0NTc4MC4xLjEuMTY4NDY0NTg0OC4wLjAuMA..*_ga_KHJQN8MFLN*MTY4NDY0NTc4MC4xLjEuMTY4NDY0NTg0OC4wLjAuMA..&adult=2&arrive=2023-05-30&chain=21615&child=0&currency=SGD&depart=2023-05-31&hotel=76624&level=chain&locale=en-US&rooms=1","desktop","Chrome 87.0.4280","Mac OS X 10.10.5","31e91143-4560-5bb1-9ffa-9d7c2a2e64e1","hi",""
"37","fb33d101","2023-05-20 05:28:44","Singapore","https://be.synxis.com/?_ga=2.181989156.2041109795.1684560053-1486080436.1684463711&_gac&_gl=1*17rykkv*_ga*MTQ4NjA4MDQzNi4xNjg0NDYzNzEx*_ga_KHJQN8MFLN*MTY4NDU2MDA1Mi4yLjEuMTY4NDU2MDA2NS4wLjAuMA..*_ga_9M0H4JQ8VZ*MTY4NDU2MDA2NS4xLjAuMTY4NDU2MDA2NS4wLjAuMA..&adult=3&arrive=2023-06-01&chain=21615&child=0&currency=SGD&depart=2023-06-03&hotel=76624&level=chain&locale=en-US&rooms=1&utm_campaign=members-programme&utm_medium=website&utm_source=programme-landing-page","desktop","Chrome 113.0.0","Windows 10","fb33d101-9f3b-5873-bd84-611c48009f3c","Which room to book if I have pet?",""
"36","f899021f","2023-05-19 02:53:34","Singapore","https://be.synxis.com/addons?_ga=2.240162758.495807835.1684464617-1574573281.1684464617&_gl=1*nvytwv*_ga*MTU3NDU3MzI4MS4xNjg0NDY0NjE3*_ga_KHJQN8MFLN*MTY4NDQ2NDYxNy4xLjAuMTY4NDQ2NDYxNy4wLjAuMA..*_ga_17FEFTYEYR*MTY4NDQ2NDYxNy4xLjAuMTY4NDQ2NDYxNy4wLjAuMA..&adult=1&arrive=2023-05-28&chain=21615&child=0&currency=SGD&depart=2023-05-29&hotel=76624&level=hotel&locale=en-US&promo=PROPW2&rooms=1&sbe_rc=NTY0OTNmNTAtNDcwMS00MmI3LTlkNTctZjM2OWU2MzNiMmZh","desktop","Safari 16.1","Mac OS X 10.15.7","f899021f-29d9-5e15-af79-d0f0faee2341","Can I swim with my dog?",""
"35","aec3616a","2023-05-18 04:53:56","Singapore","https://be.synxis.com/?_ga=2.155678459.1194496616.1684384872-2133147411.1684384872&adult=2&arrive=2023-06-15&chain=21615&child=9&childages=||||||||&currency=SGD&depart=2023-06-16&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 113.0.0","Windows 10","aec3616a-84f1-5dde-a755-0fe3f5ee44b9","u are fully booked thru out",""
"34","8b5b6b22","2023-05-14 15:54:15","Australia","https://be.synxis.com/addons?_ga=2.139754933.761741963.1684079390-882332038.1684079390&adult=4&arrive=2023-11-20&chain=21615&child=0&currency=SGD&depart=2023-11-23&hotel=76624&level=hotel&locale=en-US&rooms=1&sbe_rc=MTMwNjNlYmQtZDVlNi00OTNlLWI4MmQtYmUzZjg3YjZiNjQ3","desktop","Chrome 113.0.0","Mac OS X 10.15.7","8b5b6b22-2f54-5b9c-83fe-23bd25709954","price",""
"33","3f4c6de2","2023-05-12 01:07:40","Singapore","https://be.synxis.com/?_ga=2.209876054.2575793.1683853524-185688952.1683539215&adult=1,1&arrive=2023-05-13&chain=21615&child=0,0&childages=,&currency=SGD&depart=2023-05-14&hotel=76624&level=hotel&locale=en-US&rooms=2","desktop","Chrome 113.0.0","Windows 10","3f4c6de2-8c99-5486-9c16-4fade3f52aa6","can i check is there still any room for booking",""
