"Number","User","Date Submitted","Country","Source URL","Device","Browser","OS","Hotjar User ID","What is stopping you from making a booking?","Tags for: What is stopping you from making a booking?"
"18","826f3171","2023-05-02 03:42:36","United States","https://be.synxis.com/checkout?_ga=2.77015121.51625830.1682997878-212337365.1682997878&adult=2&arrive=2023-07-03&chain=21615&child=0&currency=THB&depart=2023-07-04&hotel=76621&level=chain&locale=en-US&rooms=1&sbe_rc=ZGMxZTRlNmUtZTFmMS00NDNjLWJlMGItZjE1ZDVlOGUxYmMy","desktop","Chrome 112.0.0","Mac OS X 10.15.7","826f3171-452f-51b1-ae5f-8139ff14c762","how much is THB 3188 in US dolars?",""
"17","e3ea1e42","2023-04-30 12:54:09","Albania","https://be.synxis.com/?adult=1&arrive=2024-02-29&chain=21615&child=0&currency=THB&depart=2024-03-03&hotel=76621&level=chain&locale=en-US&rooms=1","desktop","Safari 16.4","Mac OS X 10.15.7","e3ea1e42-1798-5254-95dd-be8a9c332ab6","Hello, what is different between Advance Purchase With Breakfast and Best Flexible Rate with Breakfast? Thanks",""
"16","c3892c49","2023-04-27 22:24:10","Brazil","https://be.synxis.com/?_ga=2.18972785.898857873.1682634187-768336760.1682634187&_gac&_gl=1*1dizhbq*_ga*NzY4MzM2NzYwLjE2ODI2MzQxODc.*_ga_TZ709VR8VJ*MTY4MjYzNDE4Ny4xLjAuMTY4MjYzNDE5MC4wLjAuMA..*_ga_KHJQN8MFLN*MTY4MjYzNDE4Ny4xLjAuMTY4MjYzNDE5MC4wLjAuMA..&adult=1&arrive=2023-04-28&chain=21615&child=0&currency=THB&depart=2023-04-29&hotel=76621&level=chain&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Windows 10","c3892c49-c51f-5ae2-9d0a-6a89a2661692","valor da diária",""
"15","d90769d7","2023-04-24 14:14:40","South Korea","https://be.synxis.com/?_ga=2.105142595.1538222316.1682345468-2050623140.1682345468&adult=2&arrive=2023-04-26&chain=21615&child=0&currency=THB&depart=2023-04-30&hotel=76621&level=chain&locale=en-US&rooms=1","desktop","Safari 16.4","Mac OS X 10.15.7","d90769d7-70fc-5aa4-b972-5be39fed32b6","hello",""
"14","4ea45abf","2023-04-17 06:30:25","Thailand","https://be.synxis.com/?adult=2&arrive=2023-05-16&chain=21615&child=0&currency=THB&depart=2023-05-17&filter=META&gclid=CjwKCAjwue6hBhBVEiwA9YTx8JUeTPGSsn_MAKMC-5MmLp9vHsEUxAn3SdN95fqaYBJuCuE44P2gXRoClDwQAvD_BwE&gclsrc=ds&hotel=76621&level=chain&locale=en-US&rate=AP30,RMSBAS,AP30B,BBAR&rooms=1&utm_campaign=MetaI/O&utm_content=TH&utm_medium=LocalUniversal&utm_source=GoogleHPA&wh_token=b93f9d96-264d-4f0c-a06e-e20cccdf5dfb-208662-332844","desktop","Chrome 109.0.0","Windows 10","4ea45abf-7fa6-5910-b2b0-bf16d2816cf2","สวัสดี ค่ะ Executive Room กับ  Club Room แตกต่างกันอย่างไรคะ",""
"13","ddc35bca","2023-04-13 18:52:22","Sweden","https://be.synxis.com/?_ga=2.64043631.1177257493.1681411695-1968346745.1681411695&adult=2&arrive=2023-04-29&chain=21615&child=0&currency=THB&depart=2023-05-07&hotel=76621&level=chain&locale=en-US&rooms=1","desktop","Firefox 110.0","Windows 10","ddc35bca-f993-5aed-9861-0c1ea2772f20","Please explain what club benefits includes",""
"12","4c9d1d29","2023-04-08 07:43:50","Hong Kong","https://be.synxis.com/confirm?_ga=2.8010933.667517474.1680926147-834416228.1680926147&adult=2,2&arrive=2023-04-28&chain=21615&child=0,0&childages=,&currency=THB&depart=2023-04-30&hotel=76621&level=chain&locale=en-US&rooms=2&sbe_rc=ZWFjOWRiMjAtZGYxZi00OWU2LWIyODYtMGM0ZGJhODMxNGI4LGY5M2M0NDExLTIyMjUtNDE1YS04ZDI0LTFhYTRjZmU5NDJlOA==","desktop","Chrome 112.0.0","Mac OS X 10.15.7","4c9d1d29-138c-50b1-bcaa-09ec196b5f1c","hello",""
"11","c37b9f04","2023-04-07 21:42:21","Belgium","https://be.synxis.com/?adult=1&arrive=2023-04-08&chain=21615&child=0&currency=THB&depart=2023-04-09&hotel=76621&level=hotel&locale=en-US&rooms=1","desktop","Safari 16.2","Mac OS X 10.15.7","c37b9f04-2606-58fd-b21c-12bfcaeb6ead","sadm",""
"10","24007e5d","2023-04-07 20:44:46","Czechia","https://be.synxis.com/?_ga=2.30433151.1111461027.1680900155-1746486234.1680900154&adult=1&arrive=2023-05-27&chain=21615&child=0&currency=THB&depart=2023-05-29&hotel=76621&level=chain&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Mac OS X 10.15.7","24007e5d-824d-573e-b22b-a667edfcd3dc","adsd",""
"9","15623f75","2023-04-07 19:28:00","Czechia","https://be.synxis.com/?adult=2&arrive=2023-05-27&chain=21615&child=0&currency=THB&depart=2023-05-29&hotel=76621&level=chain&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Mac OS X 10.15.7","15623f75-7692-58a1-ba60-d788283f0b77","good morning",""
"8","72e9ed13","2023-04-06 08:49:34","India","https://be.synxis.com/?_ga=2.183175974.1209966162.1680770826-1779563366.1680770826&adult=2&arrive=2023-05-04&chain=21615&child=0&currency=THB&depart=2023-05-05&hotel=76621&level=chain&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Windows 10","72e9ed13-8f12-5bac-b7fe-549c00b50b20","hi",""
"7","5ebf3c5c","2023-04-02 19:38:23","Germany","https://be.synxis.com/?_ga=2.29067391.2145861858.1680464039-50875090.1680464038&adult=2&arrive=2023-12-03&chain=21615&child=0&currency=THB&depart=2023-12-08&hotel=76621&level=chain&locale=en-US&rooms=1","desktop","Firefox 111.0","Windows 8.1","5ebf3c5c-fabb-5fa4-9b05-9712f242e0d6","looking for honney moon",""
"6","ed28549c","2023-04-01 12:57:19","Germany","https://be.synxis.com/?_ga=2.24104830.59023719.1680352329-1451150011.1680352329&adult=1&arrive=2023-10-29&chain=21615&child=0&currency=THB&depart=2023-10-30&hotel=76621&level=chain&locale=en-US&rooms=1","desktop","Firefox 111.0","Windows 10","ed28549c-7ddc-511f-824d-df66ef4653c9","I only want to book. Not to get a member.",""
"5","8eb1c52a","2023-03-31 06:09:40","Thailand","https://be.synxis.com/?adult=1&arrive=2023-04-26&chain=21615&child=0&currency=THB&depart=2023-04-30&hotel=76621&level=chain&locale=en-US&rooms=1","desktop","Chrome 109.0.0","Windows 10","8eb1c52a-ddfa-5615-9aa7-f8bb760c7a68","As a customer, sometime I see only 1 price and I don't know how I can open or see more rates",""
"4","3c4191e4","2023-03-28 02:32:49","United States","https://be.synxis.com/?adult=1&arrive=2023-04-26&chain=21615&child=0&currency=THB&depart=2023-04-30&hotel=76621&level=chain&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Mac OS X 10.15.7","3c4191e4-8c69-5b9e-8ba1-4b5d0f72361e","not clear on how to apply the offers in the offer tab",""
"3","d26b137a","2023-03-20 12:27:20","Taiwan","https://be.synxis.com/?_ga=2.46780513.719934995.1679314286-15089023.1679314286&adult=2&arrive=2023-06-17&chain=21615&child=0&currency=THB&depart=2023-06-19&hotel=76621&level=chain&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Windows 10","d26b137a-c100-5c60-b052-c3b607b128b1","Hi I wanna know what's different of these types booking room?",""
"2","e1a0a6ad","2023-03-19 14:13:42","Singapore","https://be.synxis.com/?_ga=2.143731836.894089512.1679234301-677224505.1679060315&adult=2&arrive=2023-06-22&chain=21615&child=2&childages=|&currency=SGD&depart=2023-06-23&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Windows 10","e1a0a6ad-3cb8-5bfa-a73f-f50806333f3f","no room",""
"1","aa03dfdb","2023-03-19 06:46:44","Singapore","https://be.synxis.com/?adult=2&arrive=2023-04-22&chain=21615&child=0&currency=SGD&depart=2023-04-23&filter=META&gclid=EAIaIQobChMI67G5vazn_QIVD2mPCh1fBAY7EAoYASAAEgLH0PD_BwE&gclsrc=ds&hotel=76624&level=chain&locale=en-US&rate=ADV30,BFRRO&rooms=1&sbe_rc=MDI2YzllOWItZTM4Yy00ZWFhLTg3NDgtZjk3ODg0ZTFhOWMy&utm_campaign=MetaI/O&utm_content=ID&utm_medium=LocalUniversal&utm_source=GoogleHPA&wh_token=26c5d9f6-2db8-4405-96cc-55b843bf35aa-208663-332844","desktop","Chrome 111.0.0","Windows 10","aa03dfdb-9e43-5c23-a1b6-ce04767b978c","too pricey",""
