"Number","User","Date Submitted","Country","Source URL","Device","Browser","OS","Hotjar User ID","What is stopping you from making a booking?","Tags for: What is stopping you from making a booking?"
"223","99deabf5","2023-06-26 18:20:05","India","https://be.synxis.com/signin?_ga=2.17996409.1733929714.1687803474-201730134.1681048906&_gl=1*1rr80mw*_ga*MjAxNzMwMTM0LjE2ODEwNDg5MDY.*_ga_R038GNDBDS*MTY4NzgwMzQ3My4zLjAuMTY4NzgwMzQ3My4wLjAuMA..*_ga_KHJQN8MFLN*MTY4NzgwMzQ3My4zLjAuMTY4NzgwMzQ3My4wLjAuMA..&adult=1&arrive=2023-06-27&chain=21615&child=0&currency=SGD&depart=2023-06-28&hotel=76623&level=hotel&locale=en-US&rooms=1&utm_campaign=members-login&utm_medium=link&utm_source=top-nav-menu","desktop","Chrome 114.0.0","Windows 10","99deabf5-7e8c-52b1-82d6-cd8c129e5b1e","Hi",""
"222","ed3e0355","2023-06-25 01:37:09","United States","https://be.synxis.com/checkout?_ga=2.265787343.1358682028.1687656677-1004622203.1687656677&_gl=1*1rdgmf6*_ga*MTAwNDYyMjIwMy4xNjg3NjU2Njc3*_ga_KHJQN8MFLN*MTY4NzY1NjY3Ny4xLjEuMTY4NzY1NjY5Mi4wLjAuMA..*_ga_9M0H4JQ8VZ*MTY4NzY1NjY5My4xLjAuMTY4NzY1NjY5My4wLjAuMA..&adult=1&arrive=2023-07-27&chain=21615&child=0&currency=SGD&depart=2023-07-29&hotel=76623&level=chain&locale=en-US&rooms=1&sbe_rc=NTYwZmIzMTQtNThlYi00MTdjLTk1M2MtOGE5ODhiMmM5ZTMx&utm_campaign=members-programme&utm_medium=website&utm_source=programme-landing-page","desktop","Chrome 114.0.0","Windows 10","ed3e0355-c90f-581d-ad01-f4e2d0e4ed00","I looking to check in on July 28 and Check out on July 30 but it doesn't allow me",""
"221","43fb8af6","2023-06-24 09:44:56","Singapore","https://be.synxis.com/search-results?adult=1&arrive=2023-06-24&chain=21615&child=0&currency=SGD&depart=2023-06-25&hotel=76623&level=chain&locale=en-US&rooms=1&sbe_rc=YTI3NzU1MmMtN2E2YS00NWU5LWE1MDEtZjhjMjE0M2QyYzFh","desktop","Chrome 114.0.0","Windows 10","43fb8af6-bda5-51f5-9e63-e1a8efe8e49f","Hi Amara, I would like to make an equiry",""
"220","fcb79def","2023-06-24 08:55:26","Australia","https://be.synxis.com/?adult=2&arrive=2023-12-15&chain=21615&child=0&config=meta&currency=AUD&depart=2023-12-16&filter=META&hotel=76623&level=hotel&locale=en-US&rooms=1&src=goog_organic&start=availresults&utm_campaign=google-hpa-76623&utm_content=mapresults_15-12-2023_1_76623_AU_desktop_selected___organic&utm_medium=channel_connect&utm_source=google-hpa","desktop","Firefox 114.0","Windows 10","fcb79def-9818-5244-8877-d69d845b2405","no photos of the bathroom, i am mobility impaired and need to see the bathroom so I am no disappointed when I arrive and unable to use the bathroom.",""
"219","ef7d2b7d","2023-06-23 02:55:12","Singapore","https://be.synxis.com/?_ga=2.170073504.1879443486.1687488783-1890160513.1687488783&adult=1&arrive=2023-06-29&chain=21615&child=0&currency=SGD&depart=2023-07-03&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Edge 114.0.1823","Windows 10","ef7d2b7d-2db5-5293-8c07-8fce0cd0f3f9","price and room upgrade",""
"218","e54cd326","2023-06-22 19:48:15","Germany","https://be.synxis.com/?_ga=2.232750303.1336402862.1687463068-848289940.1687463068&adult=1&arrive=2023-07-27&chain=21615&child=0&currency=EUR&depart=2023-07-30&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Windows 10","e54cd326-770c-5ce4-9cf9-7ecfdc18fbe2","Is there a single room available from 27 July to 30 July 2023?",""
"217","e858d9b9","2023-06-22 00:03:31","Australia","https://be.synxis.com/?_ga=2.251956937.1928159353.1687389448-1980672086.1687389448&adult=1&arrive=2023-09-02&chain=21615&child=0&currency=SGD&depart=2023-09-08&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Mac OS X 10.15.7","e858d9b9-a278-5aaf-92f3-d533da0cc19c","hi there, do all room bookings include breakfast?",""
"216","fbae5c6f","2023-06-21 17:45:24","Canada","https://be.synxis.com/?_ga=2.215952670.840051118.1687369180-951667683.1687369179&adult=2&arrive=2024-01-31&chain=21615&child=0&currency=SGD&depart=2024-03-03&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Firefox 114.0","Windows 10","fbae5c6f-0ae4-56bb-9ce6-743600079665","the room I'm interested in is not showing up. One bedroom apartment?",""
"215","67722b89","2023-06-20 11:58:09","Singapore","https://be.synxis.com/?adult=2&arrive=2023-07-08&chain=21615&child=0&clickid=f603991e-c4f3-4472-89b8-f5bd09b590f1&currency=SGD&depart=2023-07-09&gclid=CLeYyfvk0f8CFY_JhAAdMnwIsw&gclsrc=ds&hotel=76623&level=chain&locale=en-US&rooms=1&utm_campaign=MetaI/O&utm_content=SG&utm_medium=Desktop&utm_source=Tripadvisor&wh_token=adfeaa07-341f-4562-b7f1-e4a44153d807-208664-332844","desktop","Chrome 114.0.0","Windows 10","67722b89-24e6-5334-891c-d64ca97e4f75","Hello",""
"214","010ee618","2023-06-17 14:57:18","France","https://be.synxis.com/?_ga=2.74246802.1642528335.1687013505-1682613831.1687013505&adult=4&arrive=2023-07-22&chain=21615&child=0&currency=AUD&depart=2023-07-24&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Mac OS X 10.15.7","010ee618-a060-5ee0-9946-11390e210903","I would like to book two rooms with different check-out dates",""
"213","1cf8c116","2023-06-16 22:02:26","New Zealand","https://be.synxis.com/?_ga=2.101248385.1661828131.1686952801-94842422.1686952801&adult=2&arrive=2024-02-24&chain=21615&child=0&currency=NZD&depart=2024-03-02&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 109.0.0","Windows 10","1cf8c116-ca47-59fa-82e5-a5dc438d44db","you",""
"212","946fdf3a","2023-06-16 10:27:03","Singapore","https://be.synxis.com/?_ga=2.180461479.1235947455.1686909370-77566376.1686909370&_gl=1*qnh2id*_ga*Nzc1NjYzNzYuMTY4NjkwOTM3MA..*_ga_KHJQN8MFLN*MTY4NjkwOTM2OS4xLjEuMTY4NjkwOTM5NC4wLjAuMA..*_ga_9M0H4JQ8VZ*MTY4NjkwOTM5NC4xLjAuMTY4NjkwOTM5NC4wLjAuMA..&adult=2&arrive=2023-07-05&chain=21615&child=0&currency=SGD&depart=2023-07-08&hotel=76623&level=chain&locale=en-US&rooms=1&utm_campaign=members-programme&utm_medium=website&utm_source=programme-landing-page","desktop","Chrome 114.0.0","Windows 10","946fdf3a-8756-5d04-a53b-61cb6608bfe5","Hi Please return my call at 96800746",""
"211","d4f980a0","2023-06-16 06:49:15","New Zealand","https://be.synxis.com/?_ga=2.113376263.1899950090.1686889955-607239433.1686889942&adult=2&arrive=2023-06-23&chain=21615&child=0&currency=SGD&depart=2023-06-25&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Windows 10","d4f980a0-0705-52c5-92fb-dd8c88d3aef2","There are no proper photos of the bathrooms.  Can you tell me if the toilets are floor pedestal style, or are they wall hung?",""
"210","c12534c8","2023-06-16 02:00:46","Singapore","https://be.synxis.com/signin?_ga=2.133086218.527068384.1686880620-935608467.1686880620&_gl=1*83570i*_ga*OTM1NjA4NDY3LjE2ODY4ODA2MjA.*_ga_R038GNDBDS*MTY4Njg4MDYyMC4xLjEuMTY4Njg4MDc4OS4wLjAuMA..*_ga_KHJQN8MFLN*MTY4Njg4MDYyMC4xLjEuMTY4Njg4MDc4OS4wLjAuMA..&adult=1&arrive=2023-06-16&chain=21615&child=0&currency=SGD&depart=2023-06-17&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Windows 10","c12534c8-6ace-50d0-a5f6-386ceb3508d3","i need peony jade telephone number",""
"209","71df3ed6","2023-06-15 15:27:42","Malaysia","https://be.synxis.com/?_ga=2.119136461.534131070.1686840119-199669738.1686840110&_gl=1*138qh7m*_ga*MTk5NjY5NzM4LjE2ODY4NDAxMTA.*_ga_KHJQN8MFLN*MTY4Njg0MDExMC4xLjEuMTY4Njg0MjEyNy4wLjAuMA..*_ga_R038GNDBDS*MTY4Njg0MDExMC4xLjEuMTY4Njg0MjEyNy4wLjAuMA..&adult=1&arrive=2023-06-15&chain=21615&child=0&currency=SGD&depart=2023-06-16&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Windows 10","71df3ed6-932b-5f4c-b360-3e9130eb7fef","I am interested in a Two Bedroom Apartment, check in 29 June and check out 4 July 2023.",""
"208","46788877","2023-06-15 09:37:48","Japan","https://be.synxis.com/?_ga=2.24805308.72596484.1686798789-1775946461.1686649396&adult=3&arrive=2023-07-26&chain=21615&child=0&currency=SGD&depart=2023-07-29&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Windows 10","46788877-57c3-564f-b7fc-3890e0a98c6d","cost",""
"207","19ac1116","2023-06-13 08:47:21","South Korea","https://be.synxis.com/?_ga=2.245875719.2022777755.1686644490-1008757624.1686644490&_gac&_gl=1*16ivffi*_ga*MTAwODc1NzYyNC4xNjg2NjQ0NDkw*_ga_R038GNDBDS*MTY4NjY0NDQ5MC4xLjEuMTY4NjY0NDcxNy4wLjAuMA..*_ga_KHJQN8MFLN*MTY4NjY0NDQ5MC4xLjEuMTY4NjY0NDcxOC4wLjAuMA..&adult=1&arrive=2023-06-13&chain=21615&child=0&currency=SGD&depart=2023-06-14&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Safari 15.2","Mac OS X 10.15.7","19ac1116-f93b-582b-8724-35bbeb9fc0f8","I made a booking from Agoda and i have chosen wrong dates. Would appreciate if you could kindly accept my request to cancel the rooms so that i could renew my dates.",""
"206","5f369d5b","2023-06-12 05:22:40","Indonesia","https://be.synxis.com/?_ga=2.139602355.1489381158.1686546768-1668263722.1686546768&adult=1,1&arrive=2023-07-11&chain=21615&child=1,2&childages=,|&currency=SGD&depart=2023-07-14&hotel=76623&level=chain&locale=en-US&rooms=2","desktop","Edge 114.0.1823","Windows 10","5f369d5b-bc71-5844-9275-fc62d809713d","the price. Do you have a discount code",""
"205","9cd7c1c6","2023-06-09 07:13:10","New Zealand","https://be.synxis.com/?_ga=2.205524179.1508318463.1686290636-987471773.1686290636&adult=2&arrive=2023-07-15&chain=21615&child=1&currency=SGD&depart=2023-07-17&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 114.0.0","Windows 10","9cd7c1c6-cbf5-57fd-b50a-5b1de3e7480b","Price",""
"204","71bc6cd5","2023-06-08 03:36:48","Indonesia","https://be.synxis.com/?_ga=2.129888012.1008807309.1686195140-1374394369.1686195140&_gl=1*3zxysh*_ga*MTM3NDM5NDM2OS4xNjg2MTk1MTQw*_ga_KHJQN8MFLN*MTY4NjE5NTE0MS4xLjEuMTY4NjE5NTIwMi4wLjAuMA..*_ga_R038GNDBDS*MTY4NjE5NTE1OC4xLjEuMTY4NjE5NTIwMi4wLjAuMA..&adult=1&arrive=2023-06-10&chain=21615&child=0&currency=SGD&depart=2023-06-24&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Edge 114.0.1823","Windows 10","71bc6cd5-e24c-5852-995f-076175c1f74d","Hi",""
"203","2edeb908","2023-06-07 04:39:05","India","https://be.synxis.com/?_ga=2.231231773.389402607.1686111999-1010031332.1686111999&_gl=1*y5xo1y*_ga*MTAxMDAzMTMzMi4xNjg2MTExOTk5*_ga_KHJQN8MFLN*MTY4NjExMTk5OS4xLjEuMTY4NjExMjE2Ny4wLjAuMA..*_ga_9M0H4JQ8VZ*MTY4NjExMjE0NC4xLjEuMTY4NjExMjE2Ny4wLjAuMA..&adult=3&arrive=2023-07-09&chain=21615&child=0&currency=SGD&depart=2023-07-10&hotel=76623&level=chain&locale=en-US&rooms=1&utm_campaign=members-programme&utm_medium=website&utm_source=programme-landing-page","desktop","Edge 114.0.1823","Windows 10","2edeb908-3a78-572f-9f4c-95859c580c1e","guest from 6 to 9th july",""
"202","9b0d7782","2023-06-07 02:39:16","Malaysia","https://be.synxis.com/?_ga=2.258877450.108084515.1681956618-81738794.1677551521&_gl=1*ihcmd2*_ga*ODE3Mzg3OTQuMTY3NzU1MTUyMQ..*_ga_KHJQN8MFLN*MTY4MTk1NjYxNy45MC4wLjE2ODE5NTY2MTcuMC4wLjA.*_ga_9M0H4JQ8VZ*MTY4MTk1NjYxNy4yMC4wLjE2ODE5NTY2MTcuMC4wLjA.&adult=1&arrive=2023-06-13&chain=21615&child=0&currency=MYR&depart=2023-06-16&hotel=76623&level=chain&locale=en-US&rooms=1&sbe_rc=MDNkMjgyNjUtNDUxYS00NGI2LWE5YjYtZGEzMjhjOGIyMWJh&utm_campaign=members-welcome-email&utm_medium=email&utm_source=newsletter","desktop","Chrome 114.0.0","Windows 10","9b0d7782-c89f-580d-a605-addfac720b6c","hi",""
"201","16a91d84","2023-06-06 07:04:35","Japan","https://be.synxis.com/?_ga=2.241777931.80187348.1686034547-688238923.1686034547&adult=2&arrive=2023-08-04&chain=21615&child=0&currency=SGD&depart=2023-08-06&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Edge 114.0.1823","Windows 10","16a91d84-fa4d-5537-8b3e-3beafc28ca80","CANNOT SEE THE RATE ON THE WEBSITE",""
"200","f33cdf10","2023-06-03 04:24:26","Japan","https://be.synxis.com/?_ga=2.40815714.1152968184.1685765189-528868987.1685765189&adult=3&arrive=2023-08-20&chain=21615&child=0&currency=SGD&depart=2023-08-23&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 113.0.0","Windows 10","f33cdf10-3f3d-5a03-bda0-968d793be175","we are three persons.
Are there 3 beds in this room?",""
"199","9a4fbe1f","2023-05-31 14:29:00","Seychelles","https://be.synxis.com/?_ga=2.57367338.1079623051.1685541259-756709069.1685541259&adult=2,1&arrive=2023-08-04&chain=21615&child=0,0&childages=,&currency=ZAR&depart=2023-08-15&hotel=76623&level=chain&locale=en-US&rooms=2","desktop","Safari 16.5","Mac OS X 10.15.7","9a4fbe1f-7bef-5725-b097-311ad3d08d37","when we book two rooms can we book adjoining rooms",""
"198","5357448f","2023-05-31 09:41:39","United Kingdom","https://be.synxis.com/?_ga=2.206339923.1178549958.1685525467-618387236.1685525467&adult=1&arrive=2023-06-04&chain=21615&child=0&currency=SGD&depart=2023-06-06&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Edge 113.0.1774","Windows 10","5357448f-7e16-5546-a4e3-b39c217a4c10","can I book without becoming a member?",""
"197","eb620775","2023-05-31 03:10:56","Australia","https://be.synxis.com/?_ga=2.8217654.566835721.1685500507-610531029.1685500507&_gl=1*1qxl05t*_ga*NjEwNTMxMDI5LjE2ODU1MDA1MDc.*_ga_KHJQN8MFLN*MTY4NTUwMDUwNi4xLjEuMTY4NTUwMDk5Ni4wLjAuMA..*_ga_R038GNDBDS*MTY4NTUwMDUwNi4xLjEuMTY4NTUwMDk5Ni4wLjAuMA..&adult=1&arrive=2023-06-20&chain=21615&child=0&currency=SGD&depart=2023-06-25&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 113.0.0","Windows 10","eb620775-a5b9-51a2-9c36-110a38609588","what will be best cost for members for 5 nights (02 sept - 07 sept) 2 adults",""
"196","49522150","2023-05-30 16:38:33","United States","https://be.synxis.com/?_ga=2.145279732.1943796601.1685419992-1070643203.1684929514&adult=1&arrive=2023-06-02&chain=21615&child=0&currency=SGD&depart=2023-06-05&hotel=76623&level=chain&locale=en-US&rooms=1&sbe_pl=1","desktop","Chrome 112.0.0","Mac OS X 10.15.7","49522150-e445-54c5-90e6-16b2a22b016a","booking was made. please send confirmation email

#76623SE036173",""
"195","fc0075fb","2023-05-30 11:22:04","United Kingdom","https://be.synxis.com/?_ga=2.175881122.1215745932.1685445667-97491983.1685028632&adult=1&arrive=2023-07-08&chain=21615&child=0&currency=SGD&depart=2023-07-13&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Edge 113.0.1774","Windows 10","fc0075fb-2bc8-5160-a3f4-8d41b9e1ab74","non refundable",""
"194","446a93a7","2023-05-29 18:47:34","France","https://be.synxis.com/?_ga=2.152990457.1576747365.1685385930-606489426.1685385930&adult=2,2&arrive=2023-06-30&chain=21615&child=0,0&childages=,&currency=SGD&depart=2023-07-05&hotel=76623&level=chain&locale=en-US&rooms=2","desktop","Edge 113.0.1774","Windows 10","446a93a7-e873-598e-8015-4b5779f94afe","connecting room",""
"193","88c6dd5d","2023-05-27 08:39:10","Angola","https://be.synxis.com/?_ga=2.149656371.483539893.1685170825-774907917.1685170825&adult=1,2&arrive=2023-08-04&chain=21615&child=0,0&childages=,&currency=ZAR&depart=2023-08-15&hotel=76623&level=chain&locale=en-US&rooms=2","desktop","Safari 16.4","Mac OS X 10.15.7","88c6dd5d-1928-5a4d-9d6b-bc127b7a992d","can the rooms be connected or next to each other?",""
"192","9306d3a5","2023-05-24 05:02:58","Japan","https://be.synxis.com/?adult=2&arrive=2023-06-26&chain=21615&child=0&currency=JPY&depart=2023-06-27&filter=META&gclid=CKDrg8WWjf8CFYK5vAodXy4F8A&gclsrc=ds&hotel=76623&level=chain&locale=en-US&rate=AP30,BFR,AP30B,AP14B&rooms=1&utm_campaign=MetaI/O&utm_content=JP&utm_medium=FBL&utm_source=GoogleHPA&wh_token=21450e2b-cd47-4372-ae04-ab283bec2d43-208664-332844","desktop","Chrome 113.0.0","Windows 10","9306d3a5-1221-57a9-97c3-27f806961faa","不明です。",""
"191","d82e9331","2023-05-22 23:12:37","New Zealand","https://be.synxis.com/?_ga=2.8623479.395306329.1684797068-1430058226.1684797068&adult=2&arrive=2024-01-06&chain=21615&child=0&currency=SGD&depart=2024-01-10&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Windows 10","d82e9331-3709-5afe-8bed-a33ce678ad93","hi there",""
"190","c1c99835","2023-05-22 02:42:58","Australia","https://be.synxis.com/sign-up?_ga=2.187983148.564119515.1684722618-175442201.1684722554&_gl=1*p0wpmg*_ga*MTc1NDQyMjAxLjE2ODQ3MjI1NTQ.*_ga_KHJQN8MFLN*MTY4NDcyMjMwNS4xLjEuMTY4NDcyMzI5OS4wLjAuMA..*_ga_R038GNDBDS*MTY4NDcyMjMwNS4xLjEuMTY4NDcyMzI5OS4wLjAuMA..&adult=1&arrive=2023-05-22&chain=21615&child=0&currency=AUD&depart=2023-05-23&hotel=76623&level=hotel&locale=en-US&rooms=1&utm_campaign=members-login&utm_medium=link&utm_source=top-nav-menu","desktop","Chrome 113.0.0","Windows 10","c1c99835-cf72-5617-b36f-601d2dc01aa9","what is my membership number?",""
"189","f059dcd8","2023-05-18 07:09:11","Taiwan","https://be.synxis.com/?_ga=2.113570884.299619406.1684388450-560646073.1684388450&adult=2&arrive=2023-09-08&chain=21615&child=1&childages=6&currency=SGD&depart=2023-09-14&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 113.0.0","Windows 10","f059dcd8-dfb1-553b-98c0-2747bd853082","Hello  Amara Singapore:
I come from Taiwan.
I am planning to book hotel between 9/8-9/14,but if I choose 2 adult and 2 child(4 years old and 6 years old),the website display the room is unavailable,can I book from email?thanks.(benshan308@gmail.com)",""
"188","ce778e33","2023-05-12 06:46:55","Malaysia","https://be.synxis.com/?_ga=2.219671258.2106761543.1683873760-715169189.1683873760&adult=2&arrive=2023-05-22&chain=21615&child=0&currency=SGD&depart=2023-05-26&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 113.0.0","Windows 10","ce778e33-269c-50f1-bd45-c198d2ffbd13","HI",""
"187","072770b2","2023-05-11 20:21:56","Germany","https://be.synxis.com/?_ga=2.156259195.153595534.1683814123-1072667490.1683814122&adult=1&arrive=2023-05-18&chain=21615&child=0&currency=SGD&depart=2023-05-22&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Windows 10","072770b2-3d60-5f9e-b209-8edc74432ff6","The room type that I'm interested in (Premium Executive) suddenly became unavailable for my preferred dates.",""
"186","0635a9b1","2023-05-11 09:34:26","South Korea","https://be.synxis.com/?_ga=2.258115722.1845160795.1683797156-1130920028.1683797156&adult=1&arrive=2023-05-15&chain=21615&child=0&currency=SGD&depart=2023-05-20&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Edge 113.0.1774","Windows 10","0635a9b1-1fee-5715-bcc4-6b1af53701ce","Between 15 and 20 of May, no rooms are available?",""
"185","96f93928","2023-05-11 05:57:21","Singapore","https://be.synxis.com/?_ga=2.59342061.1797005783.1683784529-112542887.1683093192&_gl=1*grpbmi*_ga*MTEyNTQyODg3LjE2ODMwOTMxOTI.*_ga_R038GNDBDS*MTY4Mzc4NDUzMS4yLjEuMTY4Mzc4NDUzOC4wLjAuMA..*_ga_KHJQN8MFLN*MTY4Mzc4NDUyOC4yLjEuMTY4Mzc4NDUzOC4wLjAuMA..&adult=1&arrive=2023-05-11&chain=21615&child=0&currency=SGD&depart=2023-05-12&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Edge 113.0.1774","Windows 10","96f93928-728f-5a2d-a556-68e792956a26","cost",""
"184","0d8ca643","2023-05-10 06:31:45","Vietnam","https://be.synxis.com/?_ga=2.174449515.896139004.1683700227-740648176.1683700227&adult=1&arrive=2023-06-15&chain=21615&child=0&currency=SGD&depart=2023-06-18&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Windows 10","0d8ca643-a2f2-5b95-9a1b-4def12452aa2","your rates",""
"183","dc7a7be5","2023-05-07 16:21:11","South Korea","https://be.synxis.com/?_ga=2.32275966.1784404345.1683475607-1591664435.1683475607&_gl=1*1rgyzoy*_ga*MTU5MTY2NDQzNS4xNjgzNDc1NjA3*_ga_R038GNDBDS*MTY4MzQ3NTYwNy4xLjEuMTY4MzQ3NjIxMC4wLjAuMA..*_ga_KHJQN8MFLN*MTY4MzQ3NTYwNi4xLjEuMTY4MzQ3NjIxMC4wLjAuMA..&adult=1&arrive=2023-06-01&chain=21615&child=0&currency=SGD&depart=2023-06-04&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Safari 15.4","Mac OS X 10.15.7","dc7a7be5-632d-55ed-a60d-bb4051e4f9f9","Just clarifying charges for children in the deluxe room",""
"182","39aa068a","2023-05-04 20:38:37","Trinidad and Tobago","https://be.synxis.com/?_ga=2.219305757.543597211.1683232500-160217413.1678486163&adult=2&arrive=2023-05-06&chain=21615&child=0&currency=SGD&depart=2023-05-08&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Windows 10","39aa068a-67a0-5f60-b9f9-c87331a58757","hi",""
"181","277829ca","2023-05-04 19:02:25","Norway","https://be.synxis.com/?_ga=2.158546170.1911304798.1683226857-1868301175.1683226857&adult=3&arrive=2023-05-05&chain=21615&child=0&currency=SGD&depart=2023-05-06&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Windows 10","277829ca-5c27-57b4-8bf5-887a7e1cde3a","to early",""
"180","436fb212","2023-05-03 05:21:28","Australia","https://be.synxis.com/?_ga=2.189325103.567295678.1682824659-995385992.1682824659&adult=2&arrive=2023-08-22&chain=21615&child=0&currency=SGD&depart=2023-08-24&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 110.0.0","Mac OS X 10.15.7","436fb212-51b7-5a83-a15d-bdce7cd3b55c","checking flight details.",""
"179","b859e31a","2023-05-03 02:49:23","Indonesia","https://be.synxis.com/reservation-list?_ga=2.180454183.1247986205.1682954732-1465073906.1682772900&_gl=1*1mizqtk*_ga*MTQ2NTA3MzkwNi4xNjgyNzcyOTAw*_ga_R038GNDBDS*MTY4MzA4MTkwNy42LjEuMTY4MzA4MjA3NC4wLjAuMA..*_ga_KHJQN8MFLN*MTY4MzA4MTkwNy42LjEuMTY4MzA4MjA3NC4wLjAuMA..&adult=1&arrive=2023-05-03&chain=21615&child=0&currency=SGD&depart=2023-05-04&hotel=76623&level=hotel&locale=en-US&rooms=1&utm_campaign=members-login&utm_medium=link&utm_source=top-nav-menu","desktop","Chrome 112.0.0","Windows 10","b859e31a-a9da-53c9-ae35-91088930237c","i have not received confirmation email from the hotel after making reservation last night",""
"178","48725a5c","2023-05-02 10:22:59","Singapore","https://be.synxis.com/?adult=2&arrive=2023-05-13&chain=21615&child=0&currency=SGD&depart=2023-05-14&filter=META&gclid=CNvU4oO11v4CFQ4yjgodIUEEKA&gclsrc=ds&hotel=76623&level=chain&locale=en-US&rate=WKESTA,BFR&rooms=1&utm_campaign=MetaI/O&utm_content=SG&utm_medium=FBL&utm_source=GoogleHPA&wh_token=81f87c43-d117-4a68-9b3a-032ed3fc0b56-208664-332844","desktop","Chrome 112.0.0","Windows 10","48725a5c-2992-59e2-b8fb-2f00b2f7b871","looking for late check out",""
"177","f31f693f","2023-04-29 14:36:29","Spain","https://be.synxis.com/?_ga=2.110439685.1484189562.1682778616-1545870708.1682778616&adult=3&arrive=2023-07-03&chain=21615&child=0&currency=SGD&depart=2023-07-05&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Windows 10","f31f693f-9eed-56e7-a811-0641066401c2","check in time",""
"176","93167a42","2023-04-29 04:49:08","Australia","https://be.synxis.com/?_ga=2.168712742.621802835.1682688479-1034741242.1682688479&_gl=1*1gp935t*_ga*MTAzNDc0MTI0Mi4xNjgyNjg4NDc5*_ga_R038GNDBDS*MTY4MjY4ODQ3OS4xLjEuMTY4MjY4ODUwNy4wLjAuMA..*_ga_KHJQN8MFLN*MTY4MjY4ODQ3OS4xLjEuMTY4MjY4ODUwNy4wLjAuMA..&adult=2&arrive=2023-05-21&chain=21615&child=2&childages=9|11&currency=SGD&depart=2023-05-24&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Windows 10","93167a42-ab0c-5f61-855d-0c9a64c23732","can anyone call me for reservation",""
"175","9e7a074e","2023-04-26 11:13:28","Germany","https://be.synxis.com/checkout?_ga=2.125383562.1837374439.1682506340-534350330.1682506340&adult=1&arrive=2023-05-12&chain=21615&child=0&currency=SGD&depart=2023-05-13&hotel=76623&level=chain&locale=en-US&rooms=1&sbe_rc=YmJmZmZjYWYtYzhhNC00ODNjLWEyNWQtMDEwZDExZTc5YjA4","desktop","Firefox 112.0","Windows 10","9e7a074e-0e76-5c09-b203-c60fbed0e14e","Hi, i am looking for a remark for early check in. i will arrive from Europe 12.05. / 07:00 am and wonder if i can get any early check in to refresh up-front meetings",""
"174","e8b0cb99","2023-04-26 07:07:49","Hong Kong","https://be.synxis.com/?_ga=2.31702781.2134444172.1682492421-1938462162.1682301349&adult=1&arrive=2023-06-18&chain=21615&child=0&currency=SGD&depart=2023-06-24&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Windows 10","e8b0cb99-03c8-5d01-a730-5112fda92a16","too expensive",""
"173","1e8bb885","2023-04-26 07:03:23","United States","https://be.synxis.com/?adult=2&arrive=2023-05-05&chain=21615&child=0&config=meta&currency=USD&depart=2023-05-08&filter=META&hotel=76623&level=hotel&locale=en-US&rooms=1&src=goog_organic&start=availresults&utm_campaign=google-hpa-76623&utm_content=localuniversal_05-05-2023_3_76623_US_desktop_selected___organic&utm_medium=channel_connect&utm_source=google-hpa","desktop","Chrome 112.0.0","Windows 10","1e8bb885-4835-50d3-be78-09ca068d0812","Price",""
